5,0,0
4.9983,0.031437,0.0062895
4.9933,0.062813,0.012579
4.9849,0.094068,0.018868
4.9731,0.12514,0.025158
4.958,0.15597,0.031447
4.9396,0.18649,0.037737
4.9179,0.21666,0.044026
4.8929,0.2464,0.050316
4.8646,0.27566,0.056605
4.833,0.30437,0.062895
4.7983,0.33249,0.069184
4.7603,0.35996,0.075474
4.7191,0.38671,0.081763
4.6749,0.4127,0.088053
4.6275,0.43787,0.094342
4.5771,0.46216,0.10063
4.5237,0.48553,0.10692
4.4673,0.50791,0.11321
4.4079,0.52927,0.1195
4.3457,0.54955,0.12579
4.2807,0.5687,0.13208
4.2129,0.58668,0.13837
4.1423,0.60344,0.14466
4.0691,0.61894,0.15095
3.9934,0.63313,0.15724
3.915,0.64598,0.16353
3.8342,0.65744,0.16982
3.751,0.66749,0.17611
3.6654,0.67607,0.18239
3.5776,0.68317,0.18868
3.4876,0.68874,0.19497
3.3954,0.69275,0.20126
3.3012,0.69518,0.20755
3.205,0.69601,0.21384
3.1069,0.69519,0.22013
3.007,0.69272,0.22642
2.9053,0.68857,0.23271
2.802,0.68272,0.239
2.6971,0.67516,0.24529
2.5907,0.66587,0.25158
2.4829,0.65483,0.25787
2.3737,0.64205,0.26416
2.2634,0.6275,0.27045
2.1519,0.61118,0.27674
2.0393,0.59309,0.28303
1.9257,0.57323,0.28932
1.8113,0.55159,0.29561
1.6961,0.52818,0.30189
1.5802,0.50301,0.30818
1.4636,0.47607,0.31447
1.3466,0.44738,0.32076
1.2291,0.41695,0.32705
1.1113,0.3848,0.33334
0.99322,0.35093,0.33963
0.87501,0.31537,0.34592
0.75674,0.27813,0.35221
0.6385,0.23924,0.3585
0.52038,0.19872,0.36479
0.40247,0.1566,0.37108
0.28486,0.11291,0.37737
0.16764,0.06767,0.38366
0.050901,0.02092,0.38995
-0.065272,-0.027308,0.39624
-0.18079,-0.076976,0.40253
-0.29557,-0.12805,0.40882
-0.40952,-0.18048,0.41511
-0.52256,-0.23424,0.42139
-0.6346,-0.28927,0.42768
-0.74557,-0.34553,0.43397
-0.85539,-0.40297,0.44026
-0.96396,-0.46155,0.44655
-1.0712,-0.52122,0.45284
-1.1771,-0.58191,0.45913
-1.2815,-0.64359,0.46542
-1.3843,-0.70618,0.47171
-1.4856,-0.76964,0.478
-1.5851,-0.8339,0.48429
-1.6829,-0.89891,0.49058
-1.7789,-0.96461,0.49687
-1.873,-1.0309,0.50316
-1.9652,-1.0978,0.50945
-2.0553,-1.1652,0.51574
-2.1434,-1.233,0.52203
-2.2293,-1.3012,0.52832
-2.3131,-1.3696,0.53461
-2.3946,-1.4383,0.54089
-2.4738,-1.5072,0.54718
-2.5507,-1.5761,0.55347
-2.6253,-1.645,0.55976
-2.6974,-1.7139,0.56605
-2.767,-1.7827,0.57234
-2.8341,-1.8513,0.57863
-2.8987,-1.9196,0.58492
-2.9607,-1.9876,0.59121
-3.0201,-2.0551,0.5975
-3.0769,-2.1222,0.60379
-3.131,-2.1887,0.61008
-3.1824,-2.2545,0.61637
-3.2311,-2.3197,0.62266
-3.277,-2.384,0.62895
-3.3202,-2.4476,0.63524
-3.3607,-2.5102,0.64153
-3.3983,-2.5717,0.64782
-3.4332,-2.6323,0.65411
-3.4653,-2.6917,0.66039
-3.4946,-2.7498,0.66668
-3.5211,-2.8067,0.67297
-3.5448,-2.8623,0.67926
-3.5658,-2.9164,0.68555
-3.5839,-2.969,0.69184
-3.5992,-3.0201,0.69813
-3.6118,-3.0696,0.70442
-3.6216,-3.1174,0.71071
-3.6287,-3.1634,0.717
-3.6331,-3.2077,0.72329
-3.6348,-3.2501,0.72958
-3.6337,-3.2905,0.73587
-3.6301,-3.329,0.74216
-3.6238,-3.3654,0.74845
-3.6149,-3.3998,0.75474
-3.6035,-3.432,0.76103
-3.5895,-3.462,0.76732
-3.573,-3.4897,0.77361
-3.5541,-3.5152,0.77989
-3.5327,-3.5383,0.78618
-3.509,-3.559,0.79247
-3.483,-3.5774,0.79876
-3.4547,-3.5932,0.80505
-3.4241,-3.6066,0.81134
-3.3914,-3.6174,0.81763
-3.3565,-3.6256,0.82392
-3.3195,-3.6312,0.83021
-3.2806,-3.6342,0.8365
-3.2396,-3.6346,0.84279
-3.1968,-3.6323,0.84908
-3.1521,-3.6272,0.85537
-3.1056,-3.6194,0.86166
-3.0574,-3.6089,0.86795
-3.0075,-3.5957,0.87424
-2.956,-3.5796,0.88053
-2.903,-3.5608,0.88682
-2.8485,-3.5392,0.89311
-2.7926,-3.5148,0.89939
-2.7354,-3.4876,0.90568
-2.6769,-3.4576,0.91197
-2.6172,-3.4248,0.91826
-2.5564,-3.3892,0.92455
-2.4946,-3.3508,0.93084
-2.4318,-3.3097,0.93713
-2.368,-3.2658,0.94342
-2.3035,-3.2191,0.94971
-2.2381,-3.1698,0.956
-2.1721,-3.1177,0.96229
-2.1054,-3.0629,0.96858
-2.0383,-3.0055,0.97487
-1.9706,-2.9455,0.98116
-1.9025,-2.8828,0.98745
-1.8342,-2.8176,0.99374
-1.7655,-2.7498,1
-1.6967,-2.6796,1.0063
-1.6278,-2.6069,1.0126
-1.5589,-2.5317,1.0189
-1.4899,-2.4542,1.0252
-1.4211,-2.3744,1.0315
-1.3525,-2.2923,1.0378
-1.2841,-2.208,1.0441
-1.216,-2.1216,1.0503
-1.1483,-2.033,1.0566
-1.081,-1.9423,1.0629
-1.0143,-1.8497,1.0692
-0.94813,-1.7551,1.0755
-0.88259,-1.6587,1.0818
-0.81776,-1.5604,1.0881
-0.7537,-1.4604,1.0944
-0.69045,-1.3588,1.1007
-0.62808,-1.2555,1.1069
-0.56665,-1.1508,1.1132
-0.5062,-1.0445,1.1195
-0.44681,-0.93694,1.1258
-0.3885,-0.82805,1.1321
-0.33135,-0.71794,1.1384
-0.27539,-0.60669,1.1447
-0.22068,-0.49439,1.151
-0.16725,-0.38111,1.1573
-0.11515,-0.26695,1.1636
-0.064426,-0.15198,1.1698
-0.015114,-0.036287,1.1761
0.032747,0.080036,1.1824
0.079122,0.1969,1.1887
0.12398,0.31423,1.195
0.16728,0.43192,1.2013
0.209,0.54989,1.2076
0.24912,0.66805,1.2139
0.28759,0.78631,1.2202
0.32441,0.90458,1.2264
0.35955,1.0228,1.2327
0.393,1.1408,1.239
0.42472,1.2585,1.2453
0.45472,1.3759,1.2516
0.48297,1.4928,1.2579
0.50946,1.6092,1.2642
0.5342,1.725,1.2705
0.55717,1.84,1.2768
0.57836,1.9542,1.2831
0.59778,2.0675,1.2893
0.61543,2.1798,1.2956
0.6313,2.2911,1.3019
0.64541,2.4011,1.3082
0.65776,2.51,1.3145
0.66835,2.6174,1.3208
0.67721,2.7234,1.3271
0.68435,2.828,1.3334
0.68977,2.9309,1.3397
0.6935,3.0321,1.3459
0.69555,3.1316,1.3522
0.69595,3.2292,1.3585
0.69473,3.3249,1.3648
0.6919,3.4187,1.3711
0.68749,3.5103,1.3774
0.68153,3.5998,1.3837
0.67406,3.6871,1.39
0.66511,3.772,1.3963
0.65471,3.8547,1.4026
0.64289,3.9348,1.4088
0.62971,4.0125,1.4151
0.61518,4.0877,1.4214
0.59936,4.1602,1.4277
0.58229,4.2301,1.434
0.56402,4.2972,1.4403
0.54458,4.3615,1.4466
0.52403,4.423,1.4529
0.50241,4.4816,1.4592
0.47978,4.5373,1.4654
0.45617,4.59,1.4717
0.43166,4.6396,1.478
0.40628,4.6862,1.4843
0.3801,4.7297,1.4906
0.35316,4.7701,1.4969
0.32552,4.8072,1.5032
0.29725,4.8412,1.5095
0.26839,4.872,1.5158
0.239,4.8994,1.5221
0.20915,4.9236,1.5283
0.17889,4.9445,1.5346
0.14829,4.9621,1.5409
0.11739,4.9764,1.5472
0.086269,4.9873,1.5535
0.054978,4.9949,1.5598
0.023581,4.9991,1.5661
-0.0078617,4.9999,1.5724
-0.039289,4.9974,1.5787
-0.070641,4.9915,1.5849
-0.10186,4.9823,1.5912
-0.13287,4.9697,1.5975
-0.16363,4.9537,1.6038
-0.19407,4.9345,1.6101
-0.22413,4.9119,1.6164
-0.25376,4.8861,1.6227
-0.28289,4.857,1.629
-0.31146,4.8246,1.6353
-0.33942,4.7891,1.6416
-0.36672,4.7503,1.6478
-0.39329,4.7084,1.6541
-0.41907,4.6633,1.6604
-0.44403,4.6152,1.6667
-0.46809,4.564,1.673
-0.49122,4.5098,1.6793
-0.51335,4.4527,1.6856
-0.53444,4.3926,1.6919
-0.55444,4.3297,1.6982
-0.5733,4.264,1.7044
-0.59098,4.1955,1.7107
-0.60743,4.1243,1.717
-0.62261,4.0504,1.7233
-0.63647,3.974,1.7296
-0.64898,3.8951,1.7359
-0.66009,3.8136,1.7422
-0.66977,3.7298,1.7485
-0.67799,3.6437,1.7548
-0.6847,3.5553,1.7611
-0.68989,3.4647,1.7673
-0.69351,3.3721,1.7736
-0.69554,3.2773,1.7799
-0.69596,3.1806,1.7862
-0.69473,3.0821,1.7925
-0.69184,2.9817,1.7988
-0.68727,2.8796,1.8051
-0.68099,2.7759,1.8114
-0.673,2.6706,1.8177
-0.66327,2.5639,1.8239
-0.6518,2.4557,1.8302
-0.63857,2.3463,1.8365
-0.62358,2.2356,1.8428
-0.60682,2.1238,1.8491
-0.58829,2.011,1.8554
-0.56798,1.8972,1.8617
-0.5459,1.7826,1.868
-0.52205,1.6672,1.8743
-0.49644,1.5511,1.8806
-0.46906,1.4344,1.8868
-0.43994,1.3172,1.8931
-0.40907,1.1997,1.8994
-0.37649,1.0818,1.9057
-0.3422,0.96368,1.912
-0.30621,0.84545,1.9183
-0.26856,0.72718,1.9246
-0.22926,0.60895,1.9309
-0.18834,0.49088,1.9372
-0.14583,0.37303,1.9434
-0.10174,0.25551,1.9497
-0.056123,0.13841,1.956
-0.0090001,0.021801,1.9623
0.039591,-0.094216,1.9686
0.089614,-0.20956,1.9749
0.14103,-0.32414,1.9812
0.1938,-0.43787,1.9875
0.24788,-0.55067,1.9938
0.30322,-0.66245,2.0001
0.35978,-0.77314,2.0063
0.41751,-0.88265,2.0126
0.47637,-0.9909,2.0189
0.5363,-1.0978,2.0252
0.59724,-1.2033,2.0315
0.65915,-1.3073,2.0378
0.72196,-1.4098,2.0441
0.78563,-1.5106,2.0504
0.85009,-1.6098,2.0567
0.91528,-1.7071,2.0629
0.98113,-1.8026,2.0692
1.0476,-1.8962,2.0755
1.1146,-1.9879,2.0818
1.1821,-2.0775,2.0881
1.25,-2.1651,2.0944
1.3182,-2.2505,2.1007
1.3868,-2.3337,2.107
1.4555,-2.4146,2.1133
1.5244,-2.4933,2.1196
1.5933,-2.5696,2.1258
1.6623,-2.6435,2.1321
1.7311,-2.715,2.1384
1.7999,-2.784,2.1447
1.8684,-2.8505,2.151
1.9366,-2.9144,2.1573
2.0045,-2.9758,2.1636
2.0719,-3.0345,2.1699
2.1388,-3.0906,2.1762
2.2052,-3.1441,2.1824
2.2709,-3.1948,2.1887
2.3358,-3.2428,2.195
2.4,-3.2881,2.2013
2.4633,-3.3306,2.2076
2.5256,-3.3704,2.2139
2.587,-3.4073,2.2202
2.6472,-3.4415,2.2265
2.7063,-3.4729,2.2328
2.7642,-3.5015,2.2391
2.8207,-3.5273,2.2453
2.8759,-3.5503,2.2516
2.9297,-3.5705,2.2579
2.9819,-3.588,2.2642
3.0326,-3.6026,2.2705
3.0817,-3.6145,2.2768
3.1291,-3.6237,2.2831
3.1747,-3.6301,2.2894
3.2184,-3.6338,2.2957
3.2603,-3.6348,2.3019
3.3003,-3.6331,2.3082
3.3383,-3.6287,2.3145
3.3742,-3.6218,2.3208
3.408,-3.6123,2.3271
3.4397,-3.6002,2.3334
3.4691,-3.5856,2.3397
3.4963,-3.5685,2.346
3.5212,-3.549,2.3523
3.5437,-3.527,2.3586
3.5638,-3.5027,2.3648
3.5815,-3.4761,2.3711
3.5968,-3.4472,2.3774
3.6095,-3.4161,2.3837
3.6197,-3.3828,2.39
3.6273,-3.3475,2.3963
3.6322,-3.31,2.4026
3.6346,-3.2705,2.4089
3.6343,-3.2291,2.4152
3.6312,-3.1858,2.4214
3.6255,-3.1406,2.4277
3.6171,-3.0937,2.434
3.6059,-3.0451,2.4403
3.5919,-2.9948,2.4466
3.5752,-2.9429,2.4529
3.5556,-2.8895,2.4592
3.5333,-2.8347,2.4655
3.5082,-2.7784,2.4718
3.4803,-2.7209,2.4781
3.4496,-2.6621,2.4843
3.4161,-2.6021,2.4906
3.3799,-2.5411,2.4969
3.3408,-2.479,2.5032
3.299,-2.4159,2.5095
3.2544,-2.352,2.5158
3.2071,-2.2872,2.5221
3.157,-2.2217,2.5284
3.1042,-2.1555,2.5347
3.0488,-2.0887,2.5409
2.9907,-2.0214,2.5472
2.93,-1.9536,2.5535
2.8667,-1.8855,2.5598
2.8009,-1.817,2.5661
2.7325,-1.7483,2.5724
2.6616,-1.6795,2.5787
2.5883,-1.6106,2.585
2.5126,-1.5416,2.5913
2.4345,-1.4727,2.5976
2.3541,-1.4039,2.6038
2.2715,-1.3354,2.6101
2.1866,-1.267,2.6164
2.0996,-1.199,2.6227
2.0105,-1.1314,2.629
1.9193,-1.0643,2.6353
1.8262,-0.9977,2.6416
1.7312,-0.93168,2.6479
1.6343,-0.86632,2.6542
1.5356,-0.80167,2.6604
1.4352,-0.7378,2.6667
1.3331,-0.67477,2.673
1.2295,-0.61263,2.6793
1.1243,-0.55144,2.6856
1.0178,-0.49125,2.6919
0.90983,-0.43213,2.6982
0.80063,-0.37411,2.7045
0.69023,-0.31725,2.7108
0.57871,-0.26159,2.7171
0.46616,-0.2072,2.7233
0.35265,-0.1541,2.7296
0.23828,-0.10234,2.7359
0.12312,-0.051964,2.7422
0.0072622,-0.0030115,2.7485
-0.10921,0.044482,2.7548
-0.2262,0.09048,2.7611
-0.34362,0.13495,2.7674
-0.46139,0.17786,2.7737
-0.57942,0.21918,2.7799
-0.69761,0.25889,2.7862
-0.81588,0.29696,2.7925
-0.93413,0.33336,2.7988
-1.0523,0.36808,2.8051
-1.1702,0.40109,2.8114
-1.2879,0.43238,2.8177
-1.4052,0.46194,2.824
-1.522,0.48976,2.8303
-1.6382,0.51581,2.8366
-1.7538,0.54011,2.8428
-1.8686,0.56263,2.8491
-1.9826,0.58338,2.8554
-2.0957,0.60236,2.8617
-2.2078,0.61956,2.868
-2.3187,0.63499,2.8743
-2.4285,0.64866,2.8806
-2.5369,0.66057,2.8869
-2.6441,0.67073,2.8932
-2.7497,0.67916,2.8994
-2.8538,0.68586,2.9057
-2.9564,0.69086,2.912
-3.0572,0.69417,2.9183
-3.1562,0.6958,2.9246
-3.2533,0.6958,2.9309
-3.3486,0.69417,2.9372
-3.4418,0.69094,2.9435
-3.5329,0.68614,2.9498
-3.6218,0.67981,2.9561
-3.7085,0.67196,2.9623
-3.7929,0.66265,2.9686
-3.8749,0.65189,2.9749
-3.9545,0.63972,2.9812
-4.0316,0.6262,2.9875
-4.1061,0.61135,2.9938
-4.1779,0.59521,3.0001
-4.2471,0.57784,3.0064
-4.3135,0.55927,3.0127
-4.3772,0.53955,3.0189
-4.438,0.51872,3.0252
-4.4958,0.49684,3.0315
-4.5508,0.47396,3.0378
-4.6027,0.45013,3.0441
-4.6516,0.42539,3.0504
-4.6974,0.39981,3.0567
-4.7401,0.37343,3.063
-4.7797,0.34631,3.0693
-4.816,0.31851,3.0756
-4.8492,0.29009,3.0818
-4.8791,0.26109,3.0881
-4.9058,0.23158,3.0944
-4.9292,0.20162,3.1007
-4.9492,0.17127,3.107
-4.966,0.14059,3.1133
